age, job , marital , education , default , balance , housing , loan , contact , day , month , duration , campaign , pdays , previous , poutcome , y 
39, services , married , secondary , no ,-119, no , yes , unknown ,5, jun ,104,2,-1,0, unknown , no 
42, unknown , single , unknown , yes ,61, no , no , unknown ,20, jun ,115,1,-1,0, unknown , no 
42, admin. , divorced , secondary , no ,24, yes , no , cellular ,6, may ,219,2,-1,0, unknown , no 
63, retired , married , tertiary , no ,133, yes , no , cellular ,13, feb ,104,2,-1,0, unknown , no 
33, blue-collar , married , primary , no ,1138, yes , yes , cellular ,15, may ,122,2,343,4, failure , no 
35, management , single , tertiary , no ,992, no , yes , cellular ,1, sep ,238,1,-1,0, unknown , yes 
55, retired , married , secondary , no ,31, no , no , unknown ,18, jun ,72,1,-1,0, unknown , no 
48, blue-collar , married , secondary , no ,320, yes , yes , cellular ,4, feb ,118,1,-1,0, unknown , no 
36, admin. , divorced , secondary , no ,50, yes , no , cellular ,6, may ,222,1,-1,0, unknown , no 
39, unemployed , married , primary , no ,7005, yes , no , cellular ,28, jul ,429,2,184,3, success , yes 
37, admin. , single , primary , no ,912, yes , no , cellular ,12, may ,637,3,328,22, other , yes 
38, services , married , secondary , no ,250, no , no , unknown ,17, jun ,72,1,-1,0, unknown , no 
26, technician , single , secondary , no ,152, no , yes , cellular ,29, jan ,90,1,-1,0, unknown , no 
48, unemployed , married , secondary , no ,817, no , no , cellular ,14, jan ,517,1,282,4, success , yes 
25, technician , single , secondary , no ,1199, no , no , cellular ,1, jun ,287,1,-1,0, unknown , yes 
53, blue-collar , married , secondary , no ,-626, yes , no , cellular ,9, jul ,205,1,-1,0, unknown , no 
44, technician , married , tertiary , no ,-948, yes , yes , cellular ,9, jul ,129,2,-1,0, unknown , no 
40, unemployed , married , secondary , no ,3430, yes , no , cellular ,20, nov ,1855,3,-1,0, unknown , no 
41, management , married , tertiary , no ,1715, no , yes , cellular ,30, jul ,695,2,-1,0, unknown , no 
32, technician , married , tertiary , no ,943, no , no , cellular ,14, aug ,127,2,-1,0, unknown , no 
30, management , married , tertiary , no ,1251, no , no , cellular ,5, feb ,11,5,-1,0, unknown , no 
31, admin. , married , secondary , no ,0, yes , no , cellular ,5, feb ,70,4,-1,0, unknown , no 
45, unemployed , single , secondary , no ,33, no , no , cellular ,5, feb ,437,1,-1,0, unknown , no 
47, management , married , tertiary , no ,286, no , no , cellular ,22, aug ,557,7,-1,0, unknown , no 
54, blue-collar , married , secondary , yes ,381, yes , yes , telephone ,16, jul ,198,1,-1,0, unknown , no 
60, blue-collar , married , secondary , no ,414, no , no , cellular ,4, feb ,147,1,-1,0, unknown , no 
46, management , married , secondary , no ,0, no , no , cellular ,27, aug ,38,6,-1,0, unknown , no 
43, admin. , single , secondary , no ,386, no , no , cellular ,12, oct ,242,1,92,4, success , no 
40, technician , married , primary , no ,644, yes , no , cellular ,16, apr ,118,2,336,1, failure , no 
43, management , married , unknown , no ,0, yes , no , unknown ,5, may ,105,2,-1,0, unknown , no 
68, retired , married , secondary , no ,1146, no , no , cellular ,16, nov ,212,1,187,6, success , yes 
54, admin. , divorced , secondary , no ,0, yes , yes , cellular ,4, feb ,330,1,182,3, success , no 
50, services , married , secondary , no ,683, yes , yes , unknown ,26, may ,129,3,-1,0, unknown , no 
27, blue-collar , single , secondary , no ,87, no , no , telephone ,10, jul ,245,1,-1,0, unknown , no 
39, services , divorced , secondary , no ,2, yes , yes , unknown ,11, jun ,62,1,-1,0, unknown , no 
27, services , single , secondary , no ,3977, no , no , cellular ,6, feb ,108,2,-1,0, unknown , no 
34, technician , married , secondary , no ,1, yes , no , unknown ,24, jun ,165,5,-1,0, unknown , no 
33, management , married , secondary , no ,11, yes , no , cellular ,4, may ,104,3,-1,0, unknown , no 
44, management , married , tertiary , no ,2400, no , no , unknown ,20, jun ,82,1,-1,0, unknown , no 
57, admin. , married , unknown , no ,596, no , no , cellular ,29, jan ,90,1,-1,0, unknown , no 
35, blue-collar , married , primary , no ,202, yes , yes , cellular ,11, may ,72,2,-1,0, unknown , no 
48, blue-collar , married , secondary , no ,705, no , no , unknown ,13, may ,108,2,-1,0, unknown , no 
35, management , single , tertiary , no ,252, yes , no , cellular ,8, aug ,89,2,-1,0, unknown , no 
38, admin. , married , secondary , no ,424, yes , no , cellular ,17, apr ,279,1,-1,0, unknown , no 
40, blue-collar , married , primary , no ,3736, yes , no , unknown ,19, may ,29,3,-1,0, unknown , no 
51, blue-collar , divorced , primary , no ,37, yes , no , cellular ,13, may ,341,1,-1,0, unknown , no 
42, management , divorced , tertiary , no ,0, no , no , unknown ,19, may ,131,2,-1,0, unknown , no 
49, entrepreneur , married , primary , no ,5380, yes , no , unknown ,4, jun ,98,4,-1,0, unknown , no 
31, services , married , secondary , no ,0, yes , yes , cellular ,21, jul ,270,4,-1,0, unknown , no 
36, management , divorced , tertiary , no ,14930, no , no , cellular ,23, jul ,190,1,-1,0, unknown , no 
55, retired , married , secondary , no ,785, yes , no , cellular ,14, may ,47,1,370,2, failure , no 
36, entrepreneur , single , secondary , no ,157, yes , no , unknown ,8, may ,41,1,-1,0, unknown , no 
34, blue-collar , married , primary , no ,-480, yes , yes , cellular ,8, jul ,225,1,-1,0, unknown , no 
48, admin. , married , secondary , no ,660, no , no , cellular ,18, feb ,318,1,561,2, success , yes 
46, admin. , married , secondary , no ,1328, yes , no , unknown ,28, may ,82,6,-1,0, unknown , no 
47, management , married , secondary , no ,177, yes , no , cellular ,14, may ,95,3,-1,0, unknown , no 
37, admin. , married , secondary , no ,313, yes , no , unknown ,19, jun ,11,7,-1,0, unknown , no 
50, admin. , married , secondary , no ,-130, yes , no , cellular ,10, jul ,328,1,-1,0, unknown , no 
28, blue-collar , single , secondary , no ,1348, yes , no , cellular ,6, aug ,221,2,-1,0, unknown , yes 
22, student , single , secondary , no ,2488, no , no , cellular ,8, nov ,449,2,38,10, other , yes 
43, technician , single , secondary , yes ,685, yes , no , cellular ,31, jul ,94,2,-1,0, unknown , no 
30, admin. , single , tertiary , no ,305, no , no , cellular ,30, apr ,633,1,85,2, success , yes 
38, technician , single , secondary , no ,42, yes , no , unknown ,7, may ,195,2,-1,0, unknown , no 
39, technician , single , secondary , no ,300, no , no , cellular ,10, sep ,315,6,394,1, failure , no 
49, management , divorced , tertiary , no ,178, no , no , cellular ,6, aug ,174,2,-1,0, unknown , no 
30, admin. , single , secondary , no ,1249, no , no , cellular ,8, jul ,220,4,-1,0, unknown , no 
35, technician , married , secondary , no ,6, yes , no , cellular ,11, may ,204,2,348,2, failure , no 
47, technician , divorced , secondary , no ,266, no , no , cellular ,19, aug ,88,1,-1,0, unknown , no 
35, technician , married , secondary , no ,712, yes , no , unknown ,27, may ,266,4,-1,0, unknown , no 
51, management , single , tertiary , yes ,-55, yes , no , cellular ,11, may ,281,2,266,6, failure , no 
41, technician , single , tertiary , no ,1104, no , no , unknown ,9, jun ,352,1,-1,0, unknown , no 
59, self-employed , divorced , tertiary , no ,2979, yes , no , cellular ,21, jul ,118,3,-1,0, unknown , no 
31, entrepreneur , single , tertiary , yes ,37, yes , no , unknown ,12, may ,281,1,-1,0, unknown , no 
58, blue-collar , married , secondary , no ,0, no , no , unknown ,5, jun ,267,2,-1,0, unknown , no 
33, management , married , unknown , no ,117, no , yes , cellular ,9, jul ,133,2,-1,0, unknown , no 
26, unemployed , single , secondary , no ,632, no , no , cellular ,12, feb ,218,1,-1,0, unknown , yes 
36, management , single , tertiary , no ,0, yes , no , cellular ,16, jul ,155,2,-1,0, unknown , no 
31, technician , single , secondary , no ,622, no , no , cellular ,4, feb ,15,5,-1,0, unknown , no 
30, management , married , tertiary , no ,6432, yes , no , cellular ,5, may ,334,6,165,5, failure , no 
40, blue-collar , married , secondary , no ,0, yes , no , unknown ,6, may ,225,1,-1,0, unknown , no 
52, blue-collar , married , primary , no ,273, yes , no , cellular ,12, aug ,128,2,-1,0, unknown , no 
47, housemaid , married , secondary , no ,4397, yes , no , cellular ,25, jul ,110,1,-1,0, unknown , no 
42, management , married , tertiary , no ,1680, yes , no , unknown ,6, may ,765,1,-1,0, unknown , no 
43, entrepreneur , married , secondary , no ,59, no , no , unknown ,13, may ,437,2,-1,0, unknown , no 
27, self-employed , single , tertiary , no ,139, no , no , cellular ,29, jan ,144,3,-1,0, unknown , no 
26, management , single , tertiary , no ,157, yes , no , cellular ,30, jan ,78,2,-1,0, unknown , no 
48, technician , married , unknown , no ,5176, no , no , cellular ,29, jul ,162,2,-1,0, unknown , no 
35, blue-collar , single , secondary , no ,-441, yes , no , cellular ,6, may ,151,1,-1,0, unknown , no 
42, self-employed , married , primary , no ,3717, no , no , unknown ,20, jun ,235,1,-1,0, unknown , no 
41, self-employed , married , primary , no ,204, no , no , cellular ,13, aug ,111,7,-1,0, unknown , no 
32, blue-collar , single , primary , no ,18, yes , yes , cellular ,6, may ,305,1,-1,0, unknown , no 
51, services , married , primary , no ,320, no , yes , cellular ,17, jul ,59,2,-1,0, unknown , no 
32, technician , divorced , secondary , no ,0, yes , no , cellular ,10, aug ,540,2,-1,0, unknown , no 
33, management , single , tertiary , no ,437, yes , no , cellular ,20, apr ,199,2,150,5, failure , no 
40, entrepreneur , married , secondary , no ,285, no , no , cellular ,21, nov ,133,1,-1,0, unknown , no 
45, management , married , tertiary , no ,4395, no , no , cellular ,19, nov ,299,3,-1,0, unknown , no 
62, management , married , tertiary , no ,0, yes , yes , cellular ,4, jun ,106,1,64,3, failure , no 
38, self-employed , married , secondary , no ,138, no , no , unknown ,9, may ,182,3,-1,0, unknown , no 
36, blue-collar , single , secondary , no ,151, yes , no , cellular ,11, may ,327,1,-1,0, unknown , no 
43, technician , married , tertiary , no ,0, no , no , cellular ,4, aug ,1488,2,-1,0, unknown , yes 
35, admin. , married , secondary , no ,3854, yes , no , cellular ,5, may ,131,1,-1,0, unknown , no 
33, technician , divorced , secondary , yes ,10, yes , yes , cellular ,18, nov ,167,5,-1,0, unknown , no 
37, technician , married , secondary , no ,3728, no , no , unknown ,20, jun ,55,4,-1,0, unknown , no 
28, management , single , tertiary , no ,678, no , yes , cellular ,4, may ,115,3,-1,0, unknown , no 
34, services , married , secondary , no ,586, yes , yes , unknown ,8, may ,224,2,-1,0, unknown , no 
39, admin. , married , secondary , no ,260, yes , no , cellular ,17, apr ,146,1,281,1, failure , no 
29, technician , single , tertiary , no ,218, yes , no , cellular ,12, apr ,169,1,-1,0, unknown , no 
27, blue-collar , married , secondary , yes ,-584, yes , no , cellular ,7, may ,411,2,-1,0, unknown , no 
52, blue-collar , married , secondary , no ,900, no , no , cellular ,8, aug ,117,2,-1,0, unknown , no 
56, retired , married , secondary , no ,5879, no , no , unknown ,20, jun ,237,3,-1,0, unknown , no 
39, admin. , divorced , secondary , no ,-328, no , yes , cellular ,31, jul ,16,27,-1,0, unknown , no 
35, services , single , secondary , no ,143, yes , yes , cellular ,13, may ,68,1,369,2, other , no 
39, management , married , primary , no ,3760, no , yes , cellular ,17, jul ,262,1,-1,0, unknown , no 
56, retired , married , tertiary , no ,281, no , no , cellular ,3, mar ,96,2,-1,0, unknown , yes 
33, blue-collar , married , secondary , no ,0, yes , no , telephone ,14, jul ,305,3,-1,0, unknown , no 
36, management , single , tertiary , no ,86, no , no , cellular ,25, aug ,48,4,-1,0, unknown , no 
35, management , married , tertiary , no ,2088, yes , no , cellular ,1, oct ,86,1,50,4, failure , no 
51, blue-collar , married , primary , no ,303, yes , no , unknown ,3, jun ,87,7,-1,0, unknown , no 
42, management , married , tertiary , no ,1823, yes , no , unknown ,13, may ,31,1,-1,0, unknown , no 
35, unemployed , single , primary , no ,68, no , no , cellular ,3, jul ,175,1,-1,0, unknown , yes 
59, retired , married , secondary , no ,2703, no , yes , unknown ,17, jun ,249,2,-1,0, unknown , no 
37, management , married , unknown , yes ,62, yes , no , cellular ,31, jul ,85,4,-1,0, unknown , no 
34, blue-collar , married , secondary , no ,187, yes , no , unknown ,12, may ,379,2,-1,0, unknown , no 
28, blue-collar , single , secondary , no ,2528, yes , no , cellular ,18, may ,190,8,-1,0, unknown , no 
41, entrepreneur , married , primary , no ,39, yes , no , cellular ,21, nov ,549,2,-1,0, unknown , yes 
46, blue-collar , married , primary , no ,0, yes , no , cellular ,12, may ,278,1,-1,0, unknown , no 
37, unemployed , married , secondary , no ,63, no , no , cellular ,5, feb ,434,1,-1,0, unknown , no 
54, blue-collar , married , secondary , no ,21, no , no , cellular ,15, jun ,439,1,-1,0, unknown , no 
30, services , single , secondary , no ,405, yes , no , cellular ,5, feb ,103,1,265,2, other , no 
32, admin. , single , secondary , no ,4344, yes , no , cellular ,22, jul ,159,3,-1,0, unknown , no 
43, blue-collar , married , secondary , no ,4309, yes , no , unknown ,2, jun ,43,15,-1,0, unknown , no 
61, retired , married , tertiary , no ,2557, yes , no , cellular ,11, aug ,139,3,190,1, success , yes 
55, management , married , secondary , no ,2693, no , no , cellular ,22, sep ,182,1,184,7, success , yes 
44, admin. , married , secondary , no ,429, yes , no , cellular ,28, jan ,99,1,246,4, failure , no 
54, management , married , secondary , no ,4080, no , no , unknown ,5, may ,140,1,-1,0, unknown , no 
36, blue-collar , married , secondary , no ,439, yes , no , unknown ,29, may ,179,2,-1,0, unknown , no 
26, blue-collar , single , secondary , no ,396, yes , no , unknown ,28, may ,302,1,-1,0, unknown , no 
52, services , married , secondary , no ,-298, no , no , cellular ,25, aug ,228,4,-1,0, unknown , no 
49, admin. , married , secondary , no ,197, yes , no , cellular ,13, oct ,404,1,68,1, other , no 
30, technician , single , tertiary , no ,0, yes , no , cellular ,18, nov ,342,2,174,1, failure , no 
43, management , married , tertiary , no ,21510, no , no , cellular ,8, aug ,248,2,-1,0, unknown , no 
50, self-employed , married , secondary , no ,6174, yes , yes , unknown ,29, may ,456,1,-1,0, unknown , no 
54, entrepreneur , divorced , unknown , no ,4736, yes , no , telephone ,6, apr ,475,6,307,5, failure , yes 
47, blue-collar , married , secondary , no ,1968, yes , no , cellular ,31, jul ,394,2,-1,0, unknown , no 
46, services , married , secondary , no ,327, yes , yes , cellular ,20, apr ,148,2,-1,0, unknown , no 
34, blue-collar , married , secondary , no ,1575, yes , no , unknown ,27, may ,148,3,-1,0, unknown , no 
37, management , married , primary , no ,1959, no , no , unknown ,11, jun ,439,1,-1,0, unknown , no 
58, retired , married , primary , no ,1, no , no , cellular ,26, aug ,112,4,-1,0, unknown , no 
30, blue-collar , single , secondary , no ,49, no , no , cellular ,30, jan ,808,2,-1,0, unknown , yes 
50, technician , married , secondary , no ,892, yes , yes , unknown ,15, may ,234,1,-1,0, unknown , no 
48, services , married , secondary , no ,2877, yes , no , cellular ,18, nov ,77,1,168,1, failure , no 
31, blue-collar , married , primary , no ,-199, yes , yes , telephone ,12, may ,149,5,299,10, failure , no 
